ip,protocol,endpoint,path,kind,value,min,max,description,unit,enum
10.6.40.53,mnset,sdp,[61],string,2f1f9167-6f7b-43b3-a43b-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[62],string,3f7afc73-eb7d-3777-a0ec-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[63],string,7da317a2-a7df-2c96-839d-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[64],string,7efd3487-5fdf-3d10-84ad-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[65],string,f2fa0515-ffd7-4ff6-ac4f-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[66],string,3d730dd7-fef4-3cac-a851-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[67],string,3c963a9c-fdee-308d-a176-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[68],string,335e683d-df3f-33d2-9eac-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[69],string,bbfc7914-7b77-49bc-8c7a-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[70],string,ff6d0252-fdd9-4d1e-9a1a-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[71],string,9b6f8cb9-77ff-3ed1-91c1-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[72],string,6fbf2b5d-fffb-3539-a848-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[73],string,ff67bfec-930f-3acf-82c0-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[74],string,f67f0627-e9df-1a25-84c2-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[75],string,b535487d-faf9-267c-9316-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[76],string,6ecf8d4d-3fbf-3239-86b3-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[77],string,4fa39788-fc17-2893-92d4-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[78],string,3b7be7d4-5b79-453a-998e-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[79],string,6baf596c-1f5c-2af8-a428-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[80],string,786c9dcb-7763-143b-984f-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[81],string,fee88f23-ff4b-1c26-8a2f-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[82],string,75ff759f-be7f-1adf-a434-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[83],string,f26e9450-d7f5-2731-a46e-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[84],string,79bf3844-7ff7-26ba-ad2b-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[85],string,7de7819e-1fef-3668-ad3c-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[86],string,27ff6a70-ef5f-2350-ab48-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[87],string,dfde3ea5-beda-141b-abe9-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[88],string,7fbdf8ec-f3fe-4be8-a625-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[89],string,fabfe4c6-5efd-34a6-804e-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[90],string,ffe5e2ed-f9f7-4a44-ad78-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[91],string,7fffee94-716f-36f1-8a47-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[92],string,7ff7bdc5-77fd-11df-a3ad-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[93],string,1eceadfb-dddf-241a-9676-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[94],string,ff6cacf3-f7bd-39f4-9b57-40a36ba2100c/,,,,,
10.6.40.53,mnset,sdp,[95],string,6f3f8517-1fbe-3837-a880-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[0],string,73dbf47b-ffef-1642-877e-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[1],string,9ce3550a-f7ff-25f3-9b88-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[2],string,5ffdffd4-fbbf-24a1-9235-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[3],string,ebce687e-7bff-3f4f-aea9-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[4],string,fede6efe-7dd9-1db0-a075-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[5],string,fdf613b2-7bde-482c-ad08-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[6],string,7fee4bf7-7ffb-2fde-a8bd-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[7],string,f5f7b75e-9ef7-4c29-a256-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[8],string,ff4f0c27-1f7e-33f3-a7d2-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[9],string,7ffe0931-0d7e-2fa4-8977-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[10],string,ffdfb3eb-3f9d-4b6d-9f52-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[11],string,edd5ff32-1fef-4e19-816b-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[12],string,4dfe4c74-a199-142d-a1fa-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[13],string,ffff9626-db6f-2800-8e43-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[14],string,7dddf67d-e2c5-1d66-a396-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[15],string,fbdfff88-9f7f-3430-800d-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[16],string,bdbfa859-3edc-18ca-9c0d-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[17],string,4dde3ea2-3b6f-13c5-a943-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[18],string,cbef40a7-b951-2e29-82a7-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[19],string,ffe99fbc-7377-24a2-891f-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[20],string,7f3f2b22-ff75-44ac-9fac-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[21],string,63ffa5f9-5cee-4153-9f8f-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[22],string,7767a10e-befb-28bf-9c13-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[23],string,bdfc0f28-6cfb-147a-a042-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[24],string,3fff5845-b3e9-2627-9bb2-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[25],string,ff71609f-fecf-4614-9ccf-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[26],string,17ee34ae-7ffb-235c-8f1f-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[27],string,afb92e9a-5fcf-49b1-9876-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[28],string,ecbffe05-4b7d-25e5-97b4-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[29],string,7fef89e0-cfeb-2fb9-87f8-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[30],string,3af9045c-7ff3-3b8b-8e57-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[31],string,7ef77160-5dfa-470b-a4c9-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[32],string,4fdfec24-ee5e-3e45-81b2-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[33],string,3bff55ef-77fd-3fe3-ae6d-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[34],string,cdff9e17-35ff-2080-a923-40a36ba2100c/,,,,,
10.6.40.53,mnset,receivers_sdp,[35],string,36b75155-d587-1dec-8d80-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[0],string,7fbb0f87-2ad7-2c1a-85aa-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[1],string,df6f7259-6fe3-2887-90b5-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[2],string,52fe2f50-7dfb-1d6f-a959-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[3],string,f3940bf2-6fff-2639-8387-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[4],string,6ebd1440-df7f-1397-9022-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[5],string,93b829c9-7555-3487-9179-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[6],string,6f77e6ec-79fc-4bac-9759-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[7],string,3ebfae14-dd73-3207-8be8-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[8],string,2fff1008-3cd7-3312-a65d-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[9],string,fedf4c35-ff9d-3efa-82cd-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[10],string,dfe7e2b6-7d3e-1a9c-819f-40a36ba2100c/,,,,,
10.6.40.53,mnset,senders_sdp,[11],string,ffcf20e7-0bde-220e-a184-40a36ba2100c/,,,,,
10.6.40.53,mnset,clean_switch,[0],string,fb3e708e-ef8e-43e6-8dfb-40a36ba2100c/,,,,,
10.6.40.53,mnset,clean_switch,[1],string,6db829e3-dde7-43fc-83df-40a36ba2100c/,,,,,
10.6.40.53,mnset,clean_switch,[2],string,77ff2b49-776f-1127-9603-40a36ba2100c/,,,,,
10.6.40.53,mnset,clean_switch,[3],string,76f5394c-5f7d-27bb-aad0-40a36ba2100c/,,,,,
10.6.40.53,mnset,clean_switch,[4],string,77fa793e-7dfa-16f9-8f9a-40a36ba2100c/,,,,,
10.6.40.53,mnset,clean_switch,[5],string,3bedc49d-7f6f-2910-89ff-40a36ba2100c/,,,,,
10.6.40.53,mnset,refclk,api_info.api_version_number,string,1,,,,,
10.6.40.53,mnset,refclk,mode,string,0,,,,,
10.6.40.53,mnset,refclk,server_mode,string,0,,,,,
10.6.40.53,mnset,refclk,status,string,3,,,,,
10.6.40.53,mnset,refclk,locked_interface,string,e1,,,,,
10.6.40.53,mnset,refclk,sync_mode_two_step,bool,true,,,,,
10.6.40.53,mnset,refclk,manual_ctrl,string,0,,,,,
10.6.40.53,mnset,refclk,delay_req,int,-3,,,,,
10.6.40.53,mnset,refclk,announceReceiptTimeout,int,3,,,,,
10.6.40.53,mnset,refclk,ttl,int,1,,,,,
10.6.40.53,mnset,refclk,selected_uuid,uuid,f2807dac-985d-11e5-8994-feff819cdc9f,,,,,
10.6.40.53,mnset,refclk,uuid[0],uuid,f2807dac-985d-11e5-8994-feff819cdc9f,,,,,
10.6.40.53,mnset,refclk,uuid[1],uuid,f3807dac-985d-11e5-8994-feff819cdc9f,,,,,
10.6.40.53,mnset,lldp,configuration.rate,string,45,,,,,
10.6.40.53,mnset,lldp,configuration.untag,bool,true,,,,,
10.6.40.53,mnset,lldp,configuration.enable_rx,string,1,,,,,
10.6.40.53,mnset,lldp,neighbor[0].interface,int,1,,,,,
10.6.40.53,mnset,lldp,neighbor[0].chassis,string,c4:ca:2b:dd:6a:c1,,,,,
10.6.40.53,mnset,lldp,neighbor[0].port,string,Ethernet20/1,,,,,
10.6.40.53,mnset,lldp,neighbor[0].ttl,string,120,,,,,
10.6.40.53,mnset,lldp,neighbor[1].interface,int,2,,,,,
10.6.40.53,mnset,lldp,neighbor[1].chassis,string,,,,,,
10.6.40.53,mnset,lldp,neighbor[1].port,string,,,,,,
10.6.40.53,mnset,lldp,neighbor[1].ttl,string,0,,,,,
10.6.40.53,mnset,lldp,neighbor[2].interface,int,3,,,,,
10.6.40.53,mnset,lldp,neighbor[2].chassis,string,,,,,,
10.6.40.53,mnset,lldp,neighbor[2].port,string,,,,,,
10.6.40.53,mnset,lldp,neighbor[2].ttl,string,0,,,,,
10.6.40.53,mnset,telemetry,[0],string,node/,,,,,
10.6.40.53,mnset,telemetry,[1],string,ports/,,,,,
10.6.40.53,mnset,telemetry,[2],string,devices/,,,,,
10.6.40.53,mnset,telemetry,[3],string,warnings/,,,,,
