ip,protocol,slot,oid,path,id,label,kind,access,value,value_name,unit,min,max,step,default,enum_items,max_len,alarm_priority,alarm_tag,alarm_on,alarm_off,slot_status
127.0.0.1,emberplus,0,1.4.5.104.3,dhs-emberplus-integration.dynamic.sourceParams.104.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.6.1,dhs-emberplus-integration.nToN.params.8.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.1.11,dhs-emberplus-integration.nToN.labelsPrimary.targets.t-11,11,t-11,string,RW-,Pri-T11,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.13.1,dhs-emberplus-integration.nToN.params.6.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.9.1,dhs-emberplus-integration.nToN.params.10.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.9.8.1,dhs-emberplus-integration.nToN.params.9.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.3.3,dhs-emberplus-integration.oneToN.targetParams.3.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.4.1,dhs-emberplus-integration.nToN.params.7.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.2.2,dhs-emberplus-integration.oneToOne.targetParams.2.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.6.5.3,dhs-emberplus-integration.nToN.sourceParams.5.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.7.1,dhs-emberplus-integration.nToN.targetParams.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.2.1,dhs-emberplus-integration.nToN.params.13.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.0.1,dhs-emberplus-integration.nToN.params.10.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.1.31,dhs-emberplus-integration.dynamic.labelsPrimary.targets.t-31,31,t-31,string,RW-,Pri-T31,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.1.1,dhs-emberplus-integration.nToN.labelsPrimary.targets.t-1,1,t-1,string,RW-,Pri-T1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.1.1,dhs-emberplus-integration.nToN.targetParams.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.14.3,dhs-emberplus-integration.oneToN.targetParams.14.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.1.55,dhs-emberplus-integration.dynamic.labelsSecondary.targets.t-55,55,t-55,string,RW-,Sec-T55,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.2.99,dhs-emberplus-integration.dynamic.labelsPrimary.sources.s-99,99,s-99,string,RW-,Pri-S99,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.0.1,dhs-emberplus-integration.nToN.params.8.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.4.1,dhs-emberplus-integration.nToN.params.2.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.15.3,dhs-emberplus-integration.nToN.targetParams.15.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.12.5.1,dhs-emberplus-integration.nToN.params.12.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.6.6,dhs-emberplus-integration.types.vEnum,6,vEnum,enum,RW-,1,,,,,,0,Off|Low|Medium|High,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.15.1,dhs-emberplus-integration.nToN.params.2.15.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.1.12.1,dhs-emberplus-integration.nToN.params.1.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.15.1,dhs-emberplus-integration.nToN.params.11.15.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.9.4.1,dhs-emberplus-integration.nToN.params.9.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.12.3,dhs-emberplus-integration.oneToOne.targetParams.12.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.15.1,dhs-emberplus-integration.oneToOne.sourceParams.15.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.99.2,dhs-emberplus-integration.dynamic.targetParams.99.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.3.2.1.15,dhs-emberplus-integration.nToN.labelsSecondary.targets.t-15,15,t-15,string,RW-,Sec-T15,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.13.3,dhs-emberplus-integration.oneToOne.targetParams.13.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.1.0,dhs-emberplus-integration.nToN.labelsPrimary.targets.t-0,0,t-0,string,RW-,Pri-T0,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.64.2,dhs-emberplus-integration.dynamic.sourceParams.64.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.1.1.1,dhs-emberplus-integration.oneToN.labelsPrimary.targets.t-1,1,t-1,string,RW-,Pri-T1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.7.3,dhs-emberplus-integration.oneToOne.targetParams.7.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.1.14.1,dhs-emberplus-integration.nToN.params.1.14.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.0.2,dhs-emberplus-integration.oneToOne.targetParams.0.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.9.3.1,dhs-emberplus-integration.nToN.params.9.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.6.2,dhs-emberplus-integration.oneToOne.sourceParams.6.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.2.4.12.1,dhs-emberplus-integration.oneToOne.targetParams.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.10.2,dhs-emberplus-integration.nToN.sourceParams.10.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.2.5.1.3,dhs-emberplus-integration.oneToOne.sourceParams.1.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.1.2,dhs-emberplus-integration.oneToOne.targetParams.1.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.4.9.3,dhs-emberplus-integration.oneToN.targetParams.9.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.99.1,dhs-emberplus-integration.dynamic.targetParams.99.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.104.3,dhs-emberplus-integration.dynamic.targetParams.104.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.12.1,dhs-emberplus-integration.nToN.params.7.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.1.2.15,dhs-emberplus-integration.oneToOne.labelsPrimary.sources.s-15,15,s-15,string,RW-,Pri-S15,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.2.127,dhs-emberplus-integration.dynamic.labelsSecondary.sources.s-127,127,s-127,string,RW-,Sec-S127,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.3.2,dhs-emberplus-integration.nToN.targetParams.3.mode,2,mode,enum,RW-,0,,,,,,,bypass|auto|manual,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.10.1,dhs-emberplus-integration.nToN.params.3.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.15.1,dhs-emberplus-integration.nToN.params.13.15.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.1.4,dhs-emberplus-integration.oneToOne.labelsSecondary.targets.t-4,4,t-4,string,RW-,Sec-T4,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.1.3,dhs-emberplus-integration.oneToOne.targetParams.1.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.3.3,dhs-emberplus-integration.oneToOne.sourceParams.3.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.2.64,dhs-emberplus-integration.dynamic.labelsSecondary.sources.s-64,64,s-64,string,RW-,Sec-S64,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.1.3,dhs-emberplus-integration.nToN.targetParams.1.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.15.2,dhs-emberplus-integration.nToN.targetParams.15.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.4.4.17.3,dhs-emberplus-integration.dynamic.targetParams.17.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.7.3,dhs-emberplus-integration.oneToN.sourceParams.7.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.5.2,dhs-emberplus-integration.nToN.sourceParams.5.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.6.3.3,dhs-emberplus-integration.nToN.sourceParams.3.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.1.3,dhs-emberplus-integration.oneToOne.labelsSecondary.targets.t-3,3,t-3,string,RW-,Sec-T3,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.55.3,dhs-emberplus-integration.dynamic.sourceParams.55.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.2.11,dhs-emberplus-integration.nToN.labelsSecondary.sources.s-11,11,s-11,string,RW-,Sec-S11,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.7.2,dhs-emberplus-integration.nToN.sourceParams.7.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.6.12.1,dhs-emberplus-integration.nToN.sourceParams.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.3.1,dhs-emberplus-integration.nToN.params.2.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.6.1,dhs-emberplus-integration.nToN.params.10.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.1.7,dhs-emberplus-integration.oneToOne.labelsSecondary.targets.t-7,7,t-7,string,RW-,Sec-T7,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.4.2,dhs-emberplus-integration.oneToOne.sourceParams.4.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.1.2.15,dhs-emberplus-integration.nToN.labelsPrimary.sources.s-15,15,s-15,string,RW-,Pri-S15,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.10.3,dhs-emberplus-integration.oneToOne.targetParams.10.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.10.3,dhs-emberplus-integration.oneToN.targetParams.10.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.11.2,dhs-emberplus-integration.oneToN.sourceParams.11.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.4.4.42.2,dhs-emberplus-integration.dynamic.targetParams.42.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.5.5.1,dhs-emberplus-integration.nToN.targetParams.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.3.1,dhs-emberplus-integration.nToN.params.10.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.5.1,dhs-emberplus-integration.nToN.params.10.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.14.1,dhs-emberplus-integration.nToN.params.10.14.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.13.1,dhs-emberplus-integration.oneToOne.sourceParams.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.12.3,dhs-emberplus-integration.oneToOne.sourceParams.12.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.4.14.1,dhs-emberplus-integration.nToN.params.4.14.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.12.1,dhs-emberplus-integration.nToN.params.11.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.6.1,dhs-emberplus-integration.nToN.params.11.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.2.12,dhs-emberplus-integration.nToN.labelsSecondary.sources.s-12,12,s-12,string,RW-,Sec-S12,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.7.1,dhs-emberplus-integration.nToN.params.3.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.3.1,dhs-emberplus-integration.nToN.params.11.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.7.2,dhs-emberplus-integration.oneToOne.sourceParams.7.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.2.5.10.2,dhs-emberplus-integration.oneToOne.sourceParams.10.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.4.4.124.3,dhs-emberplus-integration.dynamic.targetParams.124.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.2.2,dhs-emberplus-integration.oneToN.labelsPrimary.sources.s-2,2,s-2,string,RW-,Pri-S2,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.0.1,dhs-emberplus-integration.dynamic.targetParams.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.24.2,dhs-emberplus-integration.dynamic.sourceParams.24.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.5.11.3,dhs-emberplus-integration.nToN.targetParams.11.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.6.1,dhs-emberplus-integration.nToN.params.6.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.2.13,dhs-emberplus-integration.oneToOne.labelsSecondary.sources.s-13,13,s-13,string,RW-,Sec-S13,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.9.1,dhs-emberplus-integration.oneToN.targetParams.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.2.3,dhs-emberplus-integration.oneToN.labelsSecondary.sources.s-3,3,s-3,string,RW-,Sec-S3,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.6.1,dhs-emberplus-integration.oneToN.sourceParams.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.2.55,dhs-emberplus-integration.dynamic.labelsPrimary.sources.s-55,55,s-55,string,RW-,Pri-S55,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.1.1.11,dhs-emberplus-integration.oneToOne.labelsPrimary.targets.t-11,11,t-11,string,RW-,Pri-T11,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.5.3,dhs-emberplus-integration.dynamic.sourceParams.5.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.1.0,dhs-emberplus-integration.nToN.labelsSecondary.targets.t-0,0,t-0,string,RW-,Sec-T0,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.2.13,dhs-emberplus-integration.nToN.labelsPrimary.sources.s-13,13,s-13,string,RW-,Pri-S13,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.12.4.1,dhs-emberplus-integration.nToN.params.12.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.2.9,dhs-emberplus-integration.oneToOne.labelsSecondary.sources.s-9,9,s-9,string,RW-,Sec-S9,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.1.2.1,dhs-emberplus-integration.oneToOne.labelsPrimary.sources.s-1,1,s-1,string,RW-,Pri-S1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.2.99,dhs-emberplus-integration.dynamic.labelsSecondary.sources.s-99,99,s-99,string,RW-,Sec-S99,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.64.3,dhs-emberplus-integration.dynamic.targetParams.64.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.8.1,dhs-emberplus-integration.nToN.params.6.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.6.5,dhs-emberplus-integration.types.vTrigger,5,vTrigger,unknown,-W-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.1.11,dhs-emberplus-integration.nToN.labelsSecondary.targets.t-11,11,t-11,string,RW-,Sec-T11,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.11.1,dhs-emberplus-integration.nToN.params.6.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.9.1,dhs-emberplus-integration.nToN.params.11.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.2.1,dhs-emberplus-integration.nToN.params.10.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.127.3,dhs-emberplus-integration.dynamic.sourceParams.127.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.31.2,dhs-emberplus-integration.dynamic.targetParams.31.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.0.1,dhs-emberplus-integration.nToN.params.3.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.12.0.1,dhs-emberplus-integration.nToN.params.12.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.15.3,dhs-emberplus-integration.oneToOne.targetParams.15.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.13.2,dhs-emberplus-integration.oneToN.targetParams.13.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.1.8.1,dhs-emberplus-integration.nToN.params.1.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.10.1,dhs-emberplus-integration.nToN.params.11.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.1.17,dhs-emberplus-integration.dynamic.labelsPrimary.targets.t-17,17,t-17,string,RW-,Pri-T17,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.2.127,dhs-emberplus-integration.dynamic.labelsPrimary.sources.s-127,127,s-127,string,RW-,Pri-S127,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.3.1,dhs-emberplus-integration.nToN.params.15.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.1.0,dhs-emberplus-integration.oneToOne.labelsSecondary.targets.t-0,0,t-0,string,RW-,Sec-T0,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.2.1,dhs-emberplus-integration.oneToOne.sourceParams.2.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.2.11,dhs-emberplus-integration.nToN.labelsPrimary.sources.s-11,11,s-11,string,RW-,Pri-S11,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.6.3,dhs-emberplus-integration.oneToOne.targetParams.6.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.1.55,dhs-emberplus-integration.dynamic.labelsPrimary.targets.t-55,55,t-55,string,RW-,Pri-T55,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.2.13,dhs-emberplus-integration.nToN.labelsSecondary.sources.s-13,13,s-13,string,RW-,Sec-S13,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.6.3,dhs-emberplus-integration.oneToOne.sourceParams.6.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.31.3,dhs-emberplus-integration.dynamic.targetParams.31.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.1.4,dhs-emberplus-integration.nToN.labelsSecondary.targets.t-4,4,t-4,string,RW-,Sec-T4,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.1.7,dhs-emberplus-integration.nToN.labelsSecondary.targets.t-7,7,t-7,string,RW-,Sec-T7,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.6.11.3,dhs-emberplus-integration.nToN.sourceParams.11.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.1.13,dhs-emberplus-integration.oneToOne.labelsSecondary.targets.t-13,13,t-13,string,RW-,Sec-T13,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.4.1,dhs-emberplus-integration.oneToN.sourceParams.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.6.2,dhs-emberplus-integration.oneToN.sourceParams.6.mode,2,mode,enum,RW-,0,,,,,,,bypass|auto|manual,,,,,,
127.0.0.1,emberplus,0,1.2.5.12.1,dhs-emberplus-integration.oneToOne.sourceParams.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.12.2,dhs-emberplus-integration.oneToOne.sourceParams.12.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.1.1,dhs-emberplus-integration.nToN.params.2.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.9.1,dhs-emberplus-integration.nToN.params.3.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.0.1,dhs-emberplus-integration.nToN.params.15.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.2.12,dhs-emberplus-integration.oneToN.labelsSecondary.sources.s-12,12,s-12,string,RW-,Sec-S12,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.4.3,dhs-emberplus-integration.oneToN.targetParams.4.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.2.3,dhs-emberplus-integration.oneToN.sourceParams.2.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.9.1,dhs-emberplus-integration.nToN.params.7.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.1.9,dhs-emberplus-integration.oneToOne.labelsSecondary.targets.t-9,9,t-9,string,RW-,Sec-T9,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.9.2,dhs-emberplus-integration.oneToOne.sourceParams.9.mode,2,mode,enum,RW-,0,,,,,,,bypass|auto|manual,,,,,,
127.0.0.1,emberplus,0,1.3.3.4.9.1,dhs-emberplus-integration.nToN.params.4.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.0.1,dhs-emberplus-integration.nToN.params.7.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.1.2.5,dhs-emberplus-integration.oneToOne.labelsPrimary.sources.s-5,5,s-5,string,RW-,Pri-S5,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.0.1,dhs-emberplus-integration.oneToOne.targetParams.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.1.1.10,dhs-emberplus-integration.oneToOne.labelsPrimary.targets.t-10,10,t-10,string,RW-,Pri-T10,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.9.2,dhs-emberplus-integration.oneToN.targetParams.9.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.2.1.1,dhs-emberplus-integration.oneToN.labelsSecondary.targets.t-1,1,t-1,string,RW-,Sec-T1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.9.3,dhs-emberplus-integration.oneToOne.sourceParams.9.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.2.2.14,dhs-emberplus-integration.nToN.labelsSecondary.sources.s-14,14,s-14,string,RW-,Sec-S14,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.2.15,dhs-emberplus-integration.oneToN.labelsPrimary.sources.s-15,15,s-15,string,RW-,Pri-S15,,,,,,,,,,,,,
